,subject,session,sent_complexities,avg_sent_complex,sd_sent_complex
43,27,8,"[5, 5, 10, 5, 8, 4, 6, 5, 6, 7, 12, 5, 10, 8, 9, 6, 9, 5, 5, 9, 7, 6, 5, 6, 9, 6, 5, 6, 6, 6, 8, 6, 6, 5, 9, 9, 8, 6, 6, 4, 5, 5, 6, 6, 5, 6, 9, 9, 10, 4, 8, 5, 10, 8, 7, 9, 6, 8, 6, 6, 7, 6, 6, 5, 8, 8, 6, 8, 5, 4, 8, 4, 6, 7, 5, 6, 8, 9, 6, 7, 9, 5, 9, 9, 8, 10, 8, 4, 5, 5]",6.7444444444444445,1.7923362228673696
44,27,9,"[4, 4, 8, 4, 7, 8, 8, 6, 7, 6, 5, 5, 4, 6, 6, 7, 5, 5, 15, 6, 6, 5, 4, 4, 5, 5, 5, 8, 6, 5, 7, 6, 5, 5, 6, 7, 4, 5, 5, 5, 5, 7, 6, 7, 6, 5, 6, 6, 6, 6, 6, 6, 6, 5, 6, 4, 5, 10, 8, 5, 5, 6, 7, 6, 4, 5, 5, 6, 5, 5, 6, 6, 7, 4, 4, 5, 5, 5, 9, 9, 5, 5, 5, 6, 12, 6, 4, 6, 10, 5]",5.9222222222222225,1.7462835316292444
45,27,10,"[6, 9, 5, 6, 9, 4, 7, 8, 7, 9, 7, 6, 6, 7, 5, 6, 12, 6, 8, 7, 9, 8, 5, 6, 4, 5, 6, 12, 9, 7, 7, 8, 7, 10, 9, 8, 6, 4, 6, 4, 6, 6, 8, 5, 6, 5, 8, 12, 4, 6, 5, 12, 9, 8, 5, 4, 6, 6, 5, 6, 4, 6, 4, 5, 6, 9, 7, 4, 5, 8, 9, 10, 5, 9, 8, 7, 9, 6, 7, 7, 5, 5, 8, 8, 5, 5, 10, 7, 8, 6]",6.822222222222222,1.963996932435813
46,27,11,"[5, 4, 6, 6, 5, 6, 5, 6, 6, 7, 5, 10, 7, 5, 5, 9, 4, 9, 5, 5, 6, 5, 6, 6, 5, 10, 6, 5, 6, 5, 4, 7, 6, 8, 5, 5, 9, 8, 8, 7, 7, 8, 5, 6, 11, 5, 16, 5, 5, 9, 6, 13, 10, 5, 5, 6, 5, 12, 8, 8, 5, 8, 6, 6, 5, 7, 9, 6, 6, 7, 5, 6, 5, 8, 5, 11, 5, 7, 10, 6, 4, 4, 7, 6, 6, 12, 7, 5, 5, 4]",6.611111111111111,2.214570158666083
47,27,12,"[8, 7, 6, 4, 11, 5, 8, 8, 5, 5, 4, 5, 8, 14, 14, 13, 8, 4, 8, 4, 8, 7, 8, 7, 10, 5, 6, 6, 4, 4, 7, 9, 6, 4, 5, 5, 7, 8, 6, 9, 5, 5, 7, 5, 4, 5, 5, 12, 5, 6, 6, 7, 6, 4, 5, 8, 5, 5, 5, 5, 6, 9, 6, 6, 6, 11, 6, 16, 5, 6, 8, 5, 5, 6, 6, 10, 4, 12, 6, 4, 6, 6, 6, 6, 5, 4, 5, 4, 6, 6]",6.5777777777777775,2.4809396865693976
48,28,1,"[9, 9, 9, 12, 8, 11, 8, 10, 6, 7, 6, 4, 8, 9, 6, 4, 5, 10, 6, 6, 9, 5, 5, 5, 4, 8, 8, 4, 6, 8, 7, 7, 5, 10, 4, 6, 5, 7, 9, 7, 6, 9, 6, 4, 10, 10, 7, 14, 5, 8, 7, 12, 6, 6, 6, 6, 7, 6, 8, 6, 6, 6, 7, 6, 7, 6, 5, 5, 5, 8, 9, 7, 7, 6, 5, 5, 6, 10, 5, 5, 6, 7, 5, 8, 5, 7, 6, 5, 6, 5]",6.855555555555555,1.9975602402881991
49,28,2,"[5, 4, 8, 7, 12, 6, 8, 5, 6, 6, 4, 5, 6, 5, 5, 6, 11, 5, 5, 5, 7, 6, 8, 6, 8, 6, 6, 6, 6, 6, 5, 4, 5, 4, 7, 6, 6, 5, 7, 9, 6, 6, 10, 7, 6, 4, 4, 5, 4, 5, 5, 7, 8, 6, 4, 6, 6, 6, 5, 8, 5, 5, 5, 5, 6, 5, 5, 6, 6, 6, 6, 6, 7, 6, 8, 6, 5, 7, 6, 6, 9, 5, 5, 6, 5, 5, 4, 6, 9, 5]",6.011111111111111,1.5018096080280723
50,28,3,"[4, 5, 5, 11, 4, 8, 5, 8, 8, 5, 5, 4, 8, 8, 8, 4, 8, 4, 5, 11, 5, 6, 6, 8, 4, 6, 7, 9, 5, 5, 8, 6, 4, 7, 6, 4, 4, 4, 7, 12, 13, 5, 10, 10, 5, 7, 9, 10, 7, 5, 7, 5, 5, 11, 5, 9, 5, 4, 12, 8, 6, 7, 5, 4, 5, 8, 6, 6, 8, 8, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 8, 8, 8, 7, 6, 9, 11, 5, 5, 5]",6.477777777777778,2.2371995280696493
51,28,4,"[5, 6, 5, 14, 5, 6, 6, 9, 8, 12, 5, 4, 5, 6, 8, 15, 9, 5, 4, 9, 6, 9, 5, 5, 6, 8, 7, 7, 5, 7, 6, 5, 8, 6, 5, 4, 5, 8, 8, 6, 8, 5, 13, 8, 5, 8, 6, 4, 5, 5, 6, 9, 7, 6, 5, 6, 6, 8, 7, 12, 10, 11, 6, 5, 9, 10, 4, 4, 7, 4, 6, 4, 4, 5, 11, 13, 6, 8, 8, 6, 9, 6, 8, 4, 6, 4, 7, 9, 5, 5]",6.833333333333333,2.4278476979506856
52,28,5,"[7, 6, 5, 6, 12, 5, 7, 7, 6, 5, 10, 6, 13, 5, 7, 6, 8, 8, 9, 6, 5, 8, 11, 6, 6, 8, 13, 6, 6, 6, 4, 5, 9, 7, 5, 6, 6, 6, 6, 5, 10, 10, 6, 6, 6, 10, 15, 5, 5, 5, 6, 5, 5, 9, 5, 5, 5, 5, 9, 5, 6, 9, 11, 7, 5, 5, 8, 7, 6, 9, 14, 6, 14, 9, 9, 5, 5, 6, 6, 8, 6, 10, 7, 7, 5, 6, 6, 5, 5, 7]",7.044444444444444,2.380061208881967
53,28,6,"[7, 5, 5, 5, 5, 5, 5, 10, 12, 7, 9, 9, 6, 6, 5, 6, 9, 6, 5, 8, 6, 5, 6, 7, 7, 7, 11, 4, 7, 7, 6, 14, 7, 5, 22, 6, 6, 6, 7, 5, 10, 7, 7, 9, 5, 10, 5, 5, 7, 8, 5, 6, 5, 7, 10, 5, 7, 4, 7, 7, 5, 8, 15, 5, 6, 10, 11, 8, 6, 6, 7, 8, 6, 8, 8, 8, 7, 6, 7, 8, 8, 9, 8, 11, 7, 5, 6, 7, 5, 7]",7.2,2.5871477215909673
54,28,7,"[10, 6, 5, 5, 5, 6, 5, 5, 5, 5, 8, 8, 9, 4, 6, 5, 8, 8, 7, 8, 6, 6, 10, 4, 6, 4, 8, 6, 4, 5, 5, 7, 6, 10, 5, 6, 9, 5, 9, 6, 10, 6, 5, 7, 8, 7, 7, 6, 7, 7, 5, 7, 15, 5, 7, 6, 6, 7, 6, 6, 6, 5, 9, 5, 6, 18, 8, 5, 8, 9, 8, 4, 8, 5, 6, 6, 6, 7, 7, 10, 5, 8, 9, 7, 12, 5, 9, 4, 5, 4]",6.766666666666667,2.265931253247645
55,28,8,"[6, 6, 8, 5, 7, 7, 11, 10, 6, 7, 13, 6, 9, 9, 11, 6, 8, 7, 5, 13, 9, 9, 10, 12, 8, 6, 6, 6, 11, 6, 7, 12, 6, 10, 6, 9, 5, 8, 6, 4, 11, 6, 6, 6, 6, 8, 7, 5, 5, 14, 9, 6, 6, 7, 6, 5, 6, 6, 5, 7, 9, 6, 6, 8, 7, 6, 6, 7, 6, 6, 6, 8, 9, 12, 9, 12, 6, 7, 9, 10, 7, 9, 6, 6, 7, 7, 8, 8, 6, 7]",7.544444444444444,2.150767878952957
56,28,9,"[5, 11, 9, 5, 5, 8, 5, 6, 6, 6, 6, 5, 5, 5, 6, 5, 6, 6, 6, 6, 6, 7, 6, 13, 4, 11, 6, 7, 6, 5, 6, 6, 9, 9, 5, 8, 9, 5, 5, 6, 7, 6, 5, 6, 7, 7, 4, 8, 6, 5, 7, 5, 6, 5, 5, 7, 6, 9, 9, 10, 6, 6, 6, 5, 9, 12, 4, 6, 9, 5, 7, 7, 10, 7, 9, 11, 6, 6, 8, 8, 6, 4, 8, 10, 6, 6, 6, 6, 5, 7]",6.688888888888889,1.8776134050345485
57,28,10,"[5, 9, 4, 5, 5, 8, 5, 6, 7, 8, 7, 7, 5, 6, 5, 5, 8, 6, 5, 5, 6, 6, 5, 5, 7, 11, 9, 5, 5, 5, 11, 10, 10, 10, 6, 6, 8, 6, 9, 4, 9, 10, 10, 10, 6, 6, 8, 5, 5, 5, 6, 6, 6, 6, 6, 4, 8, 6, 9, 6, 8, 5, 6, 4, 6, 10, 4, 7, 6, 8, 5, 11, 8, 7, 6, 8, 5, 10, 5, 6, 4, 6, 6, 6, 12, 10, 6, 9, 11, 7]",6.822222222222222,2.014270078866606
58,28,11,"[10, 8, 9, 5, 5, 11, 6, 7, 8, 12, 8, 8, 12, 8, 8, 10, 7, 5, 6, 5, 10, 6, 16, 5, 6, 5, 5, 9, 11, 5, 9, 8, 9, 9, 6, 4, 5, 7, 8, 7, 17, 6, 6, 5, 5, 5, 7, 7, 4, 9, 14, 15, 11, 9, 6, 6, 6, 6, 7, 8, 10, 7, 5, 11, 13, 10, 7, 7, 6, 6, 5, 6, 5, 6, 6, 13, 5, 6, 5, 8, 11, 11, 6, 6, 7, 5, 9, 7, 7, 6]",7.655555555555556,2.7291069402568353
59,28,12,"[5, 7, 5, 5, 6, 5, 4, 7, 4, 7, 6, 8, 6, 6, 6, 9, 5, 6, 8, 5, 6, 9, 7, 7, 9, 14, 5, 6, 6, 9, 4, 6, 6, 6, 5, 5, 13, 6, 8, 4, 5, 11, 6, 6, 10, 6, 11, 7, 11, 6, 7, 11, 12, 6, 11, 8, 6, 7, 9, 7, 6, 6, 5, 5, 15, 5, 6, 8, 8, 6, 5, 12, 6, 6, 6, 6, 6, 6, 9, 8, 9, 8, 16, 10, 12, 9, 15, 9, 7, 10]",7.433333333333334,2.6333333333333333
60,29,1,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 11, 7, 7, 8, 7, 6, 6, 6, 7, 7, 7, 7, 6, 6, 7, 7, 4, 4, 10, 5, 6, 6, 5, 5, 5, 5, 8, 5, 6, 8, 4, 5, 4, 4, 8, 8, 4, 4, 8, 8, 4, 4, 5, 8, 4, 4, 4, 5, 4, 8, 5, 5, 8, 9, 4, 7, 7, 9, 4, 5, 5, 5, 8, 5, 5, 5, 5, 5, 6, 6, 6, 6, 4, 6, 7, 4, 4, 4, 4, 5]",5.877777777777778,1.5407629984147304
61,29,2,"[5, 5, 5, 6, 7, 5, 9, 6, 10, 5, 7, 5, 6, 5, 7, 5, 5, 6, 7, 6, 7, 10, 6, 8, 10, 5, 10, 9, 8, 6, 6, 8, 10, 8, 4, 5, 7, 10, 8, 8, 8, 6, 8, 9, 5, 11, 8, 6, 6, 6, 6, 6, 11, 9, 7, 6, 9, 4, 6, 6, 6, 8, 8, 5, 4, 7, 7, 6, 9, 9, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 5, 5, 5, 7, 6, 5, 5, 5, 5]",6.722222222222222,1.686731077675117
62,29,3,"[5, 4, 5, 5, 5, 8, 6, 6, 6, 6, 12, 8, 6, 5, 4, 6, 6, 5, 8, 8, 6, 5, 6, 5, 9, 10, 8, 5, 6, 5, 5, 11, 7, 6, 6, 8, 6, 10, 6, 5, 5, 10, 6, 5, 6, 5, 9, 4, 5, 6, 6, 7, 6, 9, 4, 6, 5, 5, 6, 4, 8, 6, 4, 6, 5, 9, 10, 9, 5, 7, 4, 6, 6, 4, 5, 6, 9, 4, 5, 6, 6, 6, 5, 6, 9, 6, 6, 9, 8, 4]",6.3,1.7854348987789441
63,29,4,"[5, 6, 5, 6, 7, 7, 6, 7, 6, 8, 6, 6, 5, 5, 4, 4, 6, 9, 6, 5, 6, 9, 6, 6, 9, 5, 12, 9, 6, 6, 12, 5, 12, 6, 10, 4, 6, 5, 6, 5, 6, 6, 7, 5, 11, 7, 5, 8, 7, 7, 6, 9, 6, 5, 10, 6, 6, 7, 8, 5, 5, 5, 10, 13, 5, 5, 8, 6, 7, 4, 6, 8, 5, 6, 5, 6, 7, 8, 6, 10, 9, 10, 5, 9, 5, 7, 7, 5, 7, 8]",6.7555555555555555,1.9794000837016312
64,29,5,"[8, 6, 4, 5, 6, 7, 5, 6, 6, 4, 6, 8, 9, 5, 13, 7, 6, 8, 6, 6, 5, 7, 5, 4, 5, 5, 5, 11, 6, 6, 10, 5, 10, 5, 6, 7, 4, 4, 6, 5, 6, 5, 8, 9, 9, 4, 6, 6, 10, 5, 6, 8, 8, 11, 6, 6, 6, 8, 9, 7, 7, 7, 8, 6, 4, 6, 8, 12, 6, 5, 7, 5, 7, 6, 5, 6, 5, 7, 6, 8, 5, 11, 5, 5, 7, 4, 5, 4, 5, 9]",6.511111111111111,1.9393265981574603
65,29,6,"[5, 6, 5, 5, 6, 5, 6, 6, 6, 7, 6, 7, 6, 5, 4, 12, 12, 6, 5, 10, 10, 12, 7, 7, 5, 5, 5, 4, 9, 6, 6, 6, 8, 6, 4, 13, 9, 5, 5, 9, 5, 11, 10, 6, 5, 8, 5, 12, 11, 12, 5, 5, 6, 8, 6, 6, 12, 5, 5, 10, 5, 7, 6, 4, 5, 5, 10, 10, 13, 6, 7, 5, 6, 6, 5, 6, 11, 5, 6, 8, 6, 8, 8, 6, 9, 6, 6, 9, 8, 13]",7.1,2.45877114745467
66,29,7,"[5, 5, 5, 7, 4, 7, 6, 5, 6, 4, 5, 4, 5, 6, 5, 9, 12, 5, 5, 5, 9, 8, 9, 8, 5, 8, 8, 4, 7, 5, 5, 5, 8, 8, 6, 5, 9, 4, 9, 5, 8, 4, 6, 5, 5, 9, 6, 6, 5, 6, 5, 6, 5, 5, 5, 9, 14, 6, 5, 8, 7, 6, 6, 7, 7, 6, 6, 5, 6, 5, 5, 5, 6, 4, 5, 5, 4, 7, 5, 5, 6, 5, 5, 6, 5, 6, 8, 5, 7, 7]",6.111111111111111,1.7476615769806008
67,29,8,"[6, 6, 8, 6, 11, 5, 5, 6, 8, 6, 4, 7, 5, 5, 6, 11, 5, 8, 6, 5, 5, 6, 4, 5, 6, 8, 5, 8, 6, 12, 6, 5, 6, 8, 6, 5, 6, 6, 5, 11, 14, 5, 7, 6, 10, 6, 6, 9, 10, 6, 8, 8, 5, 5, 5, 9, 5, 5, 7, 7, 5, 9, 7, 5, 6, 6, 5, 8, 9, 5, 5, 5, 4, 6, 5, 4, 6, 6, 6, 7, 6, 5, 5, 5, 5, 9, 5, 4, 5, 8]",6.411111111111111,1.9258155239011772
68,29,9,"[6, 5, 6, 6, 5, 5, 6, 10, 6, 10, 5, 5, 6, 5, 7, 6, 5, 6, 6, 5, 8, 9, 6, 6, 14, 6, 6, 5, 5, 7, 6, 6, 6, 9, 12, 6, 6, 6, 10, 4, 4, 5, 6, 6, 5, 5, 6, 6, 6, 4, 6, 11, 13, 6, 4, 4, 6, 12, 6, 5, 7, 6, 11, 6, 6, 6, 6, 10, 8, 5, 6, 4, 6, 6, 4, 6, 8, 9, 5, 6, 7, 4, 10, 9, 13, 6, 10, 6, 4, 9]",6.655555555555556,2.2467809620339105
69,29,10,"[5, 8, 5, 6, 6, 4, 6, 9, 6, 7, 8, 8, 5, 13, 5, 5, 12, 9, 9, 9, 7, 6, 6, 9, 5, 6, 5, 5, 8, 10, 7, 5, 6, 6, 5, 6, 6, 5, 6, 8, 6, 8, 5, 9, 7, 6, 5, 6, 7, 7, 5, 5, 11, 5, 5, 20, 7, 7, 7, 5, 6, 5, 8, 6, 6, 6, 7, 7, 4, 5, 6, 5, 7, 5, 6, 6, 5, 6, 6, 5, 6, 6, 5, 6, 5, 7, 10, 8, 5, 5]",6.611111111111111,2.2095471856088746
70,30,1,"[4, 6, 5, 4, 6, 6, 5, 6, 8, 7, 4, 7, 6, 5, 5, 6, 6, 5, 5, 6, 6, 9, 6, 5, 7, 7, 4, 5, 6, 5, 5, 7, 5, 6, 5, 5, 7, 7, 6, 6, 6, 8, 7, 4, 5, 6, 5, 5, 5, 6, 12, 11, 6, 9, 8, 6, 4, 7, 7, 5, 5, 6, 6, 8, 5, 5, 6, 6, 9, 5, 10, 6, 5, 4, 6, 5, 5, 6, 6, 6, 6, 5, 5, 5, 4, 6, 5, 5, 7, 6]",5.966666666666667,1.46401275039985
71,30,2,"[6, 5, 7, 11, 10, 6, 8, 8, 5, 8, 8, 6, 5, 6, 6, 5, 7, 6, 6, 5, 6, 5, 6, 6, 6, 6, 6, 5, 6, 6, 6, 10, 4, 4, 5, 9, 15, 8, 5, 5, 5, 10, 11, 6, 5, 8, 5, 5, 5, 5, 6, 6, 9, 5, 6, 12, 5, 5, 5, 5, 6, 9, 4, 9, 6, 9, 8, 8, 7, 5, 4, 6, 6, 5, 5, 5, 9, 4, 9, 5, 5, 6, 8, 5, 7, 6, 9, 8, 5, 9]",6.544444444444444,2.0064402480851014
72,30,3,"[8, 5, 8, 6, 9, 9, 6, 6, 6, 9, 6, 6, 6, 6, 7, 8, 6, 5, 6, 7, 4, 9, 7, 10, 6, 9, 6, 6, 7, 6, 6, 8, 6, 5, 6, 7, 6, 6, 7, 5, 6, 6, 6, 6, 7, 5, 5, 6, 6, 5, 4, 5, 4, 5, 4, 5, 4, 4, 5, 5, 4, 6, 7, 4, 7, 8, 4, 8, 4, 5, 4, 5, 5, 7, 6, 7, 8, 8, 5, 6, 6, 7, 10, 4, 6, 5, 9, 5, 6, 4]",6.111111111111111,1.4865653511399612
73,30,4,"[8, 4, 6, 6, 8, 6, 6, 6, 4, 5, 4, 5, 6, 5, 4, 4, 8, 6, 6, 10, 6, 5, 8, 6, 11, 7, 11, 10, 8, 7, 6, 6, 12, 6, 6, 9, 6, 6, 6, 7, 6, 6, 6, 6, 5, 5, 4, 6, 6, 7, 6, 5, 5, 7, 7, 7, 6, 7, 7, 7, 5, 11, 6, 6, 8, 4, 8, 6, 5, 5, 5, 6, 8, 5, 6, 6, 6, 9, 5, 8, 6, 6, 6, 7, 6, 7, 9, 10, 4, 5]",6.455555555555556,1.7072467185573068
74,30,5,"[5, 6, 16, 6, 5, 6, 6, 7, 11, 15, 4, 9, 6, 6, 6, 5, 9, 9, 8, 6, 5, 5, 6, 4, 6, 6, 5, 4, 8, 6, 5, 11, 9, 8, 7, 4, 7, 8, 8, 6, 5, 6, 8, 6, 9, 4, 10, 5, 6, 8, 11, 9, 5, 6, 6, 9, 4, 7, 6, 9, 5, 10, 6, 7, 5, 4, 6, 6, 5, 6, 6, 7, 6, 4, 8, 9, 9, 6, 6, 5, 6, 6, 8, 8, 5, 8, 7, 8, 7, 6]",6.811111111111111,2.1648425369704243
75,30,6,"[9, 8, 6, 6, 8, 12, 6, 11, 12, 5, 8, 6, 8, 7, 5, 5, 8, 8, 6, 7, 7, 7, 6, 6, 6, 7, 11, 10, 11, 10, 10, 10, 10, 4, 6, 5, 12, 7, 8, 11, 10, 6, 11, 7, 7, 6, 7, 7, 9, 10, 9, 7, 7, 6, 6, 6, 5, 8, 12, 8, 5, 6, 6, 10, 10, 5, 7, 4, 9, 7, 7, 9, 8, 9, 5, 10, 5, 5, 5, 8, 7, 5, 8, 7, 10, 7, 7, 6, 6, 14]",7.622222222222222,2.142572585456702
76,30,7,"[8, 5, 6, 6, 4, 5, 7, 11, 10, 6, 7, 6, 8, 8, 7, 5, 8, 5, 10, 13, 6, 7, 9, 8, 8, 6, 6, 6, 6, 6, 14, 7, 5, 9, 6, 7, 5, 7, 5, 5, 6, 9, 5, 6, 6, 10, 5, 7, 6, 10, 5, 6, 9, 6, 10, 8, 11, 5, 8, 8, 6, 6, 4, 6, 8, 5, 8, 6, 8, 5, 4, 5, 6, 14, 9, 9, 5, 4, 4, 4, 4, 4, 5, 4, 6, 4, 9, 5, 8, 5]",6.766666666666667,2.201262264146541
77,30,8,"[6, 6, 8, 5, 5, 5, 6, 7, 7, 8, 7, 7, 7, 9, 7, 7, 6, 6, 6, 5, 6, 4, 8, 10, 5, 6, 5, 6, 5, 7, 6, 5, 7, 10, 5, 5, 9, 7, 6, 8, 8, 4, 5, 10, 6, 4, 5, 4, 8, 6, 7, 6, 7, 4, 6, 4, 7, 5, 5, 7, 9, 10, 5, 10, 5, 5, 6, 9, 6, 7, 4, 8, 10, 8, 6, 7, 6, 7, 8, 5, 5, 5, 5, 8, 5, 6, 5, 6, 5, 6]",6.388888888888889,1.589510367967615
78,32,7,"[8, 8, 8, 5, 5, 4, 9, 5, 11, 6, 6, 5, 4, 4, 4, 4, 6, 5, 5, 5, 6, 6, 4, 7, 6, 6, 7, 5, 6, 5, 8, 6, 6, 5, 6, 5, 5, 6, 6, 6, 4, 8, 5, 6, 6, 5, 6, 6, 4, 5, 6, 7, 7, 7, 5, 12, 6, 6, 6, 6, 8, 5, 6, 6, 6, 9, 5, 7, 7, 7, 6, 5, 4, 6, 5, 5, 5, 5, 6, 5, 6, 5, 11, 5, 5, 7, 6, 6, 6, 6]",5.977777777777778,1.4905463411319113
79,32,8,"[5, 6, 5, 5, 5, 6, 6, 6, 6, 5, 4, 6, 7, 7, 6, 7, 7, 10, 5, 7, 6, 4, 5, 4, 5, 8, 5, 5, 5, 5, 5, 8, 7, 10, 8, 8, 4, 7, 9, 5, 6, 12, 9, 5, 8, 6, 6, 4, 6, 6, 5, 4, 6, 6, 5, 7, 4, 5, 9, 7, 6, 5, 4, 6, 11, 10, 5, 14, 8, 5, 11, 6, 9, 9, 9, 8, 5, 4, 8, 5, 8, 5, 6, 6, 6, 7, 4, 5, 10, 8]",6.477777777777778,2.0068093956869157
80,33,1,"[6, 9, 7, 6, 7, 8, 8, 6, 4, 4, 4, 5, 5, 5, 7, 8, 5, 5, 9, 7, 5, 5, 7, 7, 6, 5, 9, 7, 7, 7, 6, 5, 5, 6, 5, 9, 6, 6, 6, 6, 5, 7, 6, 10, 4, 8, 6, 5, 6, 6, 6, 6, 6, 7, 5, 7, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 7, 7, 5, 8, 8, 8, 6, 7, 7, 4, 5, 8, 8, 8, 5, 8, 6, 5, 5, 6, 6, 5, 5]",6.033333333333333,1.46401275039985
81,33,2,"[7, 8, 5, 7, 5, 6, 5, 6, 9, 6, 6, 6, 6, 6, 6, 5, 5, 9, 6, 7, 5, 8, 8, 8, 8, 11, 5, 11, 9, 9, 11, 6, 7, 5, 5, 7, 7, 5, 8, 6, 7, 7, 5, 5, 7, 7, 6, 6, 6, 6, 7, 4, 4, 5, 9, 6, 10, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 7, 7, 6, 5, 7, 9, 8, 5, 6, 6, 5, 6, 6, 6, 6, 6, 7, 6, 8, 5, 4]",6.466666666666667,1.5070206073943087
82,33,3,"[8, 7, 6, 5, 12, 6, 9, 8, 8, 11, 6, 8, 5, 11, 6, 6, 8, 7, 6, 6, 6, 6, 6, 6, 10, 6, 7, 8, 5, 5, 7, 10, 9, 6, 7, 7, 8, 5, 7, 7, 5, 9, 7, 6, 5, 10, 6, 5, 8, 6, 6, 6, 5, 6, 7, 7, 5, 6, 6, 10, 7, 10, 5, 8, 7, 8, 7, 7, 6, 9, 9, 7, 8, 8, 5, 5, 6, 5, 9, 6, 6, 6, 7, 5, 6, 8, 7, 9, 11, 7]",7.022222222222222,1.6531302145242035
83,33,4,"[5, 4, 6, 6, 7, 8, 6, 6, 5, 6, 6, 8, 5, 8, 5, 8, 5, 6, 6, 12, 5, 8, 6, 11, 5, 11, 6, 6, 6, 10, 6, 5, 11, 11, 6, 6, 6, 6, 6, 6, 6, 9, 6, 9, 6, 6, 8, 5, 5, 8, 8, 6, 5, 5, 9, 7, 6, 11, 7, 6, 6, 6, 8, 5, 8, 5, 7, 5, 4, 6, 5, 8, 8, 6, 8, 5, 6, 6, 15, 6, 4, 10, 12, 7, 14, 12, 5, 7, 5, 5]",6.9222222222222225,2.2371995280696493
84,33,5,"[5, 8, 6, 8, 9, 5, 6, 6, 6, 16, 7, 5, 10, 5, 5, 5, 6, 5, 6, 5, 5, 5, 6, 5, 6, 4, 5, 5, 5, 5, 6, 4, 6, 8, 8, 7, 13, 6, 5, 5, 5, 9, 8, 12, 5, 5, 5, 5, 9, 8, 10, 11, 6, 15, 5, 14, 5, 5, 5, 13, 12, 8, 6, 5, 9, 7, 7, 6, 11, 17, 5, 10, 7, 5, 7, 7, 9, 6, 12, 6, 6, 6, 6, 6, 16, 5, 5, 5, 5, 5]",7.111111111111111,2.9455972586007992
85,33,6,"[9, 6, 6, 5, 5, 8, 9, 6, 7, 8, 6, 8, 6, 5, 5, 7, 7, 8, 8, 6, 8, 5, 6, 6, 7, 7, 5, 5, 7, 8, 6, 6, 7, 4, 11, 10, 7, 7, 10, 6, 8, 8, 6, 6, 8, 6, 5, 9, 10, 8, 7, 6, 6, 12, 7, 13, 8, 6, 6, 5, 5, 6, 6, 6, 7, 6, 6, 6, 5, 5, 11, 6, 6, 6, 6, 5, 7, 5, 5, 9, 7, 8, 8, 6, 13, 9, 5, 5, 9, 8]",6.944444444444445,1.827938189516089
86,33,7,"[5, 5, 7, 8, 8, 6, 10, 10, 6, 8, 6, 6, 12, 4, 5, 5, 5, 11, 5, 5, 6, 5, 6, 6, 7, 5, 7, 7, 9, 6, 9, 6, 5, 9, 9, 5, 6, 10, 6, 5, 7, 5, 6, 8, 5, 5, 7, 7, 5, 7, 5, 7, 8, 8, 4, 11, 5, 6, 8, 7, 5, 5, 16, 5, 5, 10, 8, 5, 8, 10, 5, 9, 5, 10, 9, 6, 7, 9, 7, 9, 5, 6, 7, 5, 5, 6, 5, 6, 6, 10]",6.844444444444444,2.086523483432089
87,33,8,"[6, 7, 5, 7, 7, 6, 5, 8, 4, 9, 7, 7, 6, 7, 9, 8, 7, 11, 17, 6, 12, 5, 6, 4, 8, 17, 10, 6, 6, 6, 6, 5, 7, 6, 5, 10, 5, 11, 5, 11, 5, 7, 7, 6, 7, 6, 10, 12, 9, 7, 12, 13, 6, 5, 8, 7, 7, 6, 5, 5, 5, 6, 6, 5, 4, 6, 7, 9, 8, 8, 8, 6, 9, 7, 7, 5, 10, 7, 6, 7, 7, 5, 6, 5, 6, 10, 8, 5, 6, 5]",7.211111111111111,2.469792813822624
88,33,9,"[7, 6, 8, 7, 7, 7, 8, 8, 5, 5, 7, 8, 5, 10, 8, 10, 8, 5, 10, 11, 5, 11, 12, 15, 5, 8, 6, 9, 4, 8, 11, 8, 5, 5, 6, 5, 6, 9, 5, 7, 5, 5, 5, 8, 5, 4, 5, 6, 7, 6, 6, 6, 8, 5, 5, 10, 11, 5, 6, 5, 6, 5, 8, 6, 11, 5, 6, 12, 12, 11, 6, 7, 5, 6, 9, 6, 7, 6, 5, 5, 9, 7, 8, 10, 8, 5, 8, 9, 7, 7]",7.166666666666667,2.227355182971748
89,33,10,"[6, 9, 5, 13, 7, 8, 7, 5, 6, 5, 6, 6, 7, 7, 7, 10, 9, 6, 5, 7, 8, 7, 7, 8, 19, 11, 6, 9, 6, 5, 17, 8, 6, 8, 7, 11, 11, 6, 6, 6, 9, 6, 7, 6, 6, 8, 10, 13, 12, 5, 6, 12, 9, 6, 9, 5, 5, 5, 8, 10, 6, 5, 5, 11, 8, 10, 8, 6, 6, 6, 10, 9, 7, 6, 7, 8, 6, 5, 6, 11, 6, 5, 6, 15, 4, 11, 10, 7, 10, 9]",7.766666666666667,2.716411030917245
